%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1349442745711617102,983,1349442745713888884,auk,-0.0118652243641,0.001968494654,0.328735476851,0.944345449366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00287979326579,-0.0274889357189,-0.00261799387799,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.16677,-0.22563,9.83943,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442745731568894,984,1349442745733888865,auk,-0.0121948623819,0.00185374420762,0.328736143958,0.944341250089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0421497014357,0.0157079632679,0.000261799387799,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.15696,-0.31392,9.85905,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442745751871930,985,1349442745753888845,auk,-0.0127183011175,0.00176181090608,0.328902657569,0.944276539306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0256563400043,-0.00759218224618,-0.00706858347058,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.12753,-0.32373,9.89829,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442745771449089,986,1349442745773888826,auk,-0.0129121108947,0.00178456034205,0.329068549294,0.944216067753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00863937979737,-0.0146607657168,0.00994837673637,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.16677,-0.21582,9.9081,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442745791405910,987,1349442745793890953,auk,-0.0127226811668,0.002033294808,0.329234386822,0.944160324113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301069295969,0.0123045712266,0.000523598775598,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.17658,-0.12753,9.83943,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442745811531048,988,1349442745813890934,auk,-0.0126402875868,0.00206202592052,0.32923420813,0.944161430782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00287979326579,0.00418879020479,0.0151843644924,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.08829,-0.15696,9.86886,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442745831625390,989,1349442745833890915,auk,-0.0123936682497,0.00214497458179,0.329480827468,0.94407848212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526216769476,-0.0010471975512,0.0219911485751,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.00981,-0.15696,9.88848,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442745851587384,990,1349442745853890896,auk,-0.011812398483,0.00207444152443,0.329148017643,0.944202174545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185877565337,-0.00968657734857,-0.0539306738866,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.03924,-0.17658,9.88848,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442745871523739,991,1349442745873890877,auk,-0.0121164519277,0.00215624385906,0.328902775983,0.944283594137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0633554518474,0.0167551608191,0.00785398163397,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.22563,-0.27468,9.89829,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442745891543916,992,1349442745893893003,auk,-0.0126393866551,0.00206754108998,0.328822208662,0.944304996423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133517687778,-0.00890117918517,-0.000523598775598,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.18639,-0.33354,9.91791,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442745911080354,993,1349442745913892984,auk,-0.0125286478024,0.00201163942624,0.328986088079,0.944249511592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185877565337,-0.00523598775598,-0.00837758040957,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.10791,-0.16677,9.89829,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442745931333100,994,1349442745933892965,auk,-0.0122564389012,0.00229128794089,0.328986798605,0.944252199388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322013246993,0.0240855436775,0.00340339204139,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.14715,-0.07848,9.85905,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442745951695709,995,1349442745953892946,auk,-0.0121483741922,0.00251669846409,0.328740571622,0.944338773853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00418879020479,0.0196349540849,-0.0193731546971,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.10791,-0.18639,9.89829,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442745971415906,996,1349442745973892927,auk,-0.012337851993,0.00226796203727,0.328574958723,0.944394583983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0379609112309,-0.0138753675534,-0.00261799387799,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.00981,-0.28449,9.91791,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442745991203707,997,1349442745993892908,auk,-0.0128325169817,0.00209480044778,0.328658513333,0.944359317174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0753982236862,0.0272271363311,0.00575958653158,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.00981,-0.32373,9.87867,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746011225204,998,1349442746013895035,auk,-0.0129690105049,0.00195276036245,0.328822910337,0.944300526915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0421497014357,-0.011780972451,0.00523598775598,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.13734,-0.22563,9.81981,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746031221069,999,1349442746033895016,auk,-0.0123679478372,0.00234282516673,0.329152514875,0.944192865355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0942477796077,-0.00314159265359,0.0379609112309,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.16677,-0.10791,9.81,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746051902084,1000,1349442746053894997,auk,-0.0117379503235,0.00265296854357,0.329316247753,0.944142993008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0345575191895,0.0240855436775,0.00994837673637,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.10791,-0.06867,9.83943,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746071173541,1001,1349442746073894978,auk,-0.0113801222052,0.00268353927822,0.329479450763,0.944090346821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0562868683768,-0.0164933614313,-0.00942477796077,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.01962,-0.13734,9.89829,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746091669056,1002,1349442746093894958,auk,-0.0114054593743,0.00248801426802,0.329643170533,0.94403342388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0259181393921,-0.0120427718388,0.00523598775598,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.03924,-0.32373,9.91791,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746111535225,1003,1349442746113896847,auk,-0.0116804950548,0.00248817698971,0.329314926255,0.944144615171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0363901149041,0.0151843644924,-0.0164933614313,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.24525,-0.41202,9.87867,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746131168393,1004,1349442746133896828,auk,-0.0121207583021,0.00242899701234,0.329151890245,0.944196070919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0356047167407,0.00602138591938,0.00733038285838,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.21582,-0.31392,9.89829,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746151596302,1005,1349442746153897047,auk,-0.0122562389019,0.00229235750823,0.328904395803,0.944280905306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00994837673637,-0.0191113553093,0.00654498469498,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.0,-0.20601,9.9081,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746171392136,1006,1349442746173897028,auk,-0.0121447525072,0.00224077154266,0.328738673051,0.944340176404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0120427718388,-0.0010471975512,0.00471238898038,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.00981,-0.15696,9.87867,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746191792040,1007,1349442746193897009,auk,-0.0120906096491,0.0023539826816,0.328574353712,0.944397781661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00733038285838,0.0167551608191,0.00497418836818,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.15696,-0.17658,9.86886,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746211382818,1008,1349442746213896990,auk,-0.0121196972985,0.00243428545946,0.32873987567,0.94433960064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00471238898038,-0.00314159265359,-0.00287979326579,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.14715,-0.20601,9.9081,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746231856890,1009,1349442746233898878,auk,-0.0120090263218,0.00237846439816,0.328903784394,0.944284081622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102101761242,0.0123045712266,-0.0191113553093,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.0981,-0.20601,9.89829,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746251625695,1010,1349442746253898859,auk,-0.0120094412592,0.00237636839145,0.329068588047,0.944226662701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00209439510239,0.010471975512,-0.01308996939,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.16677,-0.21582,9.89829,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746271400154,1011,1349442746273898840,auk,-0.0122312173035,0.00248587571548,0.328905603009,0.944280319637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011780972451,-0.00863937979737,0.0172787595947,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.1962,-0.25506,9.91791,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746291181186,1012,1349442746293898821,auk,-0.0123960251228,0.0024284708209,0.328906031866,0.944278170505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0157079632679,-0.0123045712266,0.011780972451,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.11772,-0.28449,9.9081,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746311585141,1013,1349442746313899040,auk,-0.0124501421706,0.0023151876709,0.329070320542,0.944220502851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000523598775598,-0.00366519142919,-0.00314159265359,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.05886,-0.17658,9.87867,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746331609635,1014,1349442746333899021,auk,-0.0122857583288,0.00237047700776,0.329234704384,0.944165213514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154461638801,0.0136135681656,0.000523598775598,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.13734,-0.12753,9.85905,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746357042067,1015,1349442746353900909,auk,-0.0122035736478,0.00239814319314,0.329316889065,0.944137547329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010471975512,-0.00314159265359,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.0981,-0.23544,9.86886,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746371738464,1016,1349442746373900890,auk,-0.0122819922052,0.00209455236655,0.329232743677,0.944166598651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00575958653158,0.00497418836818,0.0180641577581,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.07848,-0.27468,9.85905,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746391658758,1017,1349442746393900871,auk,-0.0123640254953,0.00206797934272,0.329068132223,0.944222970855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0170169602069,0.00523598775598,-0.0180641577581,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.11772,-0.23544,9.89829,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746411528346,1018,1349442746413900852,auk,-0.0123921677548,0.00215362647106,0.328821656112,0.944308273046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00235619449019,-0.00811578102177,0.0141371669412,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.18639,-0.1962,9.88848,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746431591535,1019,1349442746433900833,auk,-0.0123667194415,0.00234930068763,0.32865809155,0.944365079773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00366519142919,-0.00863937979737,-0.0164933614313,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.11772,-0.17658,9.85905,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746457179924,1020,1349442746453902960,auk,-0.0121728208888,0.002326371439,0.328492142472,0.944425392904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00837758040957,0.00340339204139,0.00523598775598,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.0981,-0.18639,9.86886,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746471317997,1021,1349442746473902941,auk,-0.0120908150268,0.00235292756791,0.328656766714,0.944369104544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000785398163397,-0.00287979326579,0.0151843644924,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.15696,-0.1962,9.84924,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746491723353,1022,1349442746493902922,auk,-0.0120375029651,0.00246192295529,0.328822070003,0.944311963144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00785398163397,-0.0010471975512,0.00209439510239,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.11772,-0.1962,9.84924,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746511202866,1023,1349442746513902903,auk,-0.0120910203124,0.00235187243629,0.328739177214,0.944340420234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001308996939,-0.00706858347058,-0.00445058959259,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.06867,-0.21582,9.85905,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746531571826,1024,1349442746533902884,auk,-0.0121443612338,0.00224289116771,0.328573849591,0.944397537743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00445058959259,-0.011780972451,0.010471975512,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.08829,-0.23544,9.84924,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746551617279,1025,1349442746553902864,auk,-0.0120615503087,0.00227366980896,0.328408818958,0.944455926478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306305283725,0.00785398163397,0.000523598775598,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.13734,-0.21582,9.84924,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746571285229,1026,1349442746573904991,auk,-0.0118425140332,0.00244413713065,0.328244048061,0.94451555094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188495559215,-0.00287979326579,-0.0107337748998,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.15696,-0.18639,9.84924,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746591136242,1027,1349442746593904972,auk,-0.0117882774243,0.00255726756577,0.328079649533,0.944573046651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00235619449019,-0.00654498469498,0.00890117918517,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.15696,-0.23544,9.9081,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746611162904,1028,1349442746613904953,auk,-0.0119813049329,0.00258453112284,0.327915909417,0.944627400027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0162315620435,-0.00785398163397,0.00575958653158,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.14715,-0.26487,9.89829,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746631565809,1029,1349442746633904934,auk,-0.0121743225339,0.00261186180008,0.327752176621,0.944681679069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0109955742876,0.0146607657168,-0.0141371669412,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.12753,-0.28449,9.84924,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746651807799,1030,1349442746653904915,auk,-0.0123677906474,0.00263710104312,0.3277533337,0.944678694425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00890117918517,0.00575958653158,-0.00209439510239,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.15696,-0.26487,9.83943,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746671403186,1031,1349442746673907042,auk,-0.0125903267607,0.0027425852191,0.327920094551,0.944617580552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0138753675534,0.00366519142919,-0.00733038285838,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.16677,-0.21582,9.86886,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746691660608,1032,1349442746693907022,auk,-0.0128380901231,0.00265449521712,0.328085662614,0.944557004677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0248709418409,-0.0010471975512,0.00157079632679,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.12753,-0.24525,9.88848,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746711471176,1033,1349442746713907003,auk,-0.0130567559027,0.00248617020791,0.328085587845,0.944554491351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0206821516361,-0.00314159265359,0.00418879020479,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.10791,-0.25506,9.85905,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746731509575,1034,1349442746733906984,auk,-0.0130277178502,0.00240601169771,0.327919965868,0.944612611424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00890117918517,-0.00157079632679,-0.00418879020479,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.10791,-0.21582,9.82962,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746756876142,1035,1349442746753906965,auk,-0.0129162699585,0.00235444506341,0.327754126885,0.944671826016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0149225651046,-0.00811578102177,0.000261799387799,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.10791,-0.18639,9.83943,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746771403450,1036,1349442746773906946,auk,-0.0130521696742,0.00221707694238,0.327588878278,0.944727607443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0178023583703,0.0,0.00183259571459,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.10791,-0.22563,9.87867,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746791423480,1037,1349442746793908834,auk,-0.0131056695822,0.00210832961084,0.327423396195,0.944784481242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000523598775598,0.0180641577581,-0.00628318530718,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.10791,-0.22563,9.89829,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746811121739,1038,1349442746813909054,auk,-0.0129118484689,0.00208527697446,0.327257350153,0.944844729339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332485222505,0.014398966329,-0.0010471975512,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.0981,-0.18639,9.88848,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746831616563,1039,1349442746833909035,auk,-0.0126357588661,0.00208959782099,0.327173585541,0.944877460893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204203522483,0.001308996939,0.00340339204139,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.11772,-0.20601,9.86886,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746851658241,1040,1349442746853909016,auk,-0.0126924448724,0.00225673315188,0.327010171485,0.944932884783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172787595947,0.00863937979737,0.00471238898038,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.15696,-0.24525,9.87867,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746871530137,1041,1349442746873908997,auk,-0.0127211742638,0.00233808800683,0.327093378958,0.944903501164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00916297857297,0.00209439510239,0.00418879020479,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.13734,-0.26487,9.89829,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746892562745,1042,1349442746893910885,auk,-0.0127754886768,0.00222485158359,0.327257738527,0.944846130065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00523598775598,0.00916297857297,0.00811578102177,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.05886,-0.25506,9.87867,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746911443495,1043,1349442746913910866,auk,-0.0127724712066,0.00194780612481,0.3273380827,0.944818950723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00706858347058,-0.0358665161285,-0.014398966329,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.0981,-0.22563,9.83943,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746931285495,1044,1349442746933910847,auk,-0.0130807449546,0.00229952419702,0.327589651889,0.944726746882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185877565337,0.0471238898038,0.0227765467385,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.13734,-0.25506,9.84924,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746952574574,1045,1349442746953910828,auk,-0.0130237805263,0.00213349313972,0.327670544035,0.944699869757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00811578102177,-0.0196349540849,-0.0120427718388,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.15696,-0.26487,9.89829,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1349442746971473689,1046,1349442746973911047,auk,-0.013081546843,0.00229495801566,0.32791940377,0.944612338968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0261799387799,-0.00706858347058,0.00733038285838,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.10791,-0.23544,9.9081,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
